Year,GeoCode,Value
2011,d19,47.1
2010,d19,46.8
2009,d19,45.7
2022,d171,56.4
2021,d171,56.7
2020,d171,59.3
2019,d171,59.2
2018,d171,58.4
2017,d171,58.1
2016,d171,57.4
2015,d171,57.5
2014,d171,56.1
2013,d171,56.0
2012,d171,55.6
2011,d171,55.2
2010,d171,53.8
2009,d171,52.8
2022,d172,56.4
2021,d172,56.7
2020,d172,59.3
2019,d172,59.2
2018,d172,58.4
2017,d172,58.1
2016,d172,57.4
2015,d172,57.5
2014,d172,56.1
2013,d172,56.0
2012,d172,55.6
2011,d172,55.2
2010,d172,53.8
2009,d172,52.8
2022,d173,56.4
2021,d173,56.7
2020,d173,59.3
2019,d173,59.2
2018,d173,58.4
2017,d173,58.1
2016,d173,57.4
2015,d173,57.5
2014,d173,56.1
2013,d173,56.0
2012,d173,55.6
2011,d173,55.2
2010,d173,53.8
2009,d173,52.8
2022,d174,56.4
2021,d174,56.7
2020,d174,59.3
2019,d174,59.2
2018,d174,58.4
2017,d174,58.1
2016,d174,57.4
2015,d174,57.5
2014,d174,56.1
2013,d174,56.0
2012,d174,55.6
2011,d174,55.2
2010,d174,53.8
2009,d174,52.8
