Year,GeoCode,Value
2022,d19,10.52
2021,d19,8.01
2020,d19,9.92
2019,d19,9.26
2018,d19,9.43
2017,d19,11.24
2016,d19,9.35
2015,d19,13.4
2014,d19,10.45
2013,d19,9.44
2012,d19,9.58
2011,d19,11.29
2010,d19,12.37
2009,d19,12.13
2022,d171,3.93
2021,d171,3.61
2020,d171,1.39
2019,d171,2.73
2018,d171,5.62
2017,d171,5.15
2016,d171,3.61
2015,d171,5.37
2014,d171,5.25
2013,d171,6.18
2012,d171,6.14
2011,d171,9.36
2010,d171,8.3
2009,d171,3.73
2022,d172,3.93
2021,d172,3.61
2020,d172,1.39
2019,d172,2.73
2018,d172,5.62
2017,d172,5.15
2016,d172,3.61
2015,d172,5.37
2014,d172,5.25
2013,d172,6.18
2012,d172,6.14
2011,d172,9.36
2010,d172,8.3
2009,d172,3.73
2022,d173,3.93
2021,d173,3.61
2020,d173,1.39
2019,d173,2.73
2018,d173,5.62
2017,d173,5.15
2016,d173,3.61
2015,d173,5.37
2014,d173,5.25
2013,d173,6.18
2012,d173,6.14
2011,d173,9.36
2010,d173,8.3
2009,d173,3.73
2022,d174,3.93
2021,d174,3.61
2020,d174,1.39
2019,d174,2.73
2018,d174,5.62
2017,d174,5.15
2016,d174,3.61
2015,d174,5.37
2014,d174,5.25
2013,d174,6.18
2012,d174,6.14
2011,d174,9.36
2010,d174,8.3
2009,d174,3.73
