Year,Value,GeoCode
2022,10.52,d19
2021,8.01,d19
2020,9.92,d19
2019,9.26,d19
2018,9.43,d19
2017,11.24,d19
2016,9.35,d19
2015,13.4,d19
2014,10.45,d19
2013,9.44,d19
2012,9.58,d19
2011,11.29,d19
2010,12.37,d19
2009,12.13,d19
2022,3.93,d171
2021,3.61,d171
2020,1.39,d171
2019,2.73,d171
2018,5.62,d171
2017,5.15,d171
2016,3.61,d171
2015,5.37,d171
2014,5.25,d171
2013,6.18,d171
2012,6.14,d171
2011,9.36,d171
2010,8.3,d171
2009,3.73,d171
2022,3.93,d172
2021,3.61,d172
2020,1.39,d172
2019,2.73,d172
2018,5.62,d172
2017,5.15,d172
2016,3.61,d172
2015,5.37,d172
2014,5.25,d172
2013,6.18,d172
2012,6.14,d172
2011,9.36,d172
2010,8.3,d172
2009,3.73,d172
2022,3.93,d173
2021,3.61,d173
2020,1.39,d173
2019,2.73,d173
2018,5.62,d173
2017,5.15,d173
2016,3.61,d173
2015,5.37,d173
2014,5.25,d173
2013,6.18,d173
2012,6.14,d173
2011,9.36,d173
2010,8.3,d173
2009,3.73,d173
2022,3.93,d174
2021,3.61,d174
2020,1.39,d174
2019,2.73,d174
2018,5.62,d174
2017,5.15,d174
2016,3.61,d174
2015,5.37,d174
2014,5.25,d174
2013,6.18,d174
2012,6.14,d174
2011,9.36,d174
2010,8.3,d174
2009,3.73,d174
